Nom,Ville,Departement,latitude,Adresse,longitude,Catégorie,Intérêt,N_Département
Musée de la société d’histoire “ les amis de thann ”,Thann,Haut-Rhin,47.793189101,24 rue Saint-Thiébaut,7.095406384,Musée,"Ancienne halle aux blés (MH 4/3/1920) ; l'édifice construit en 1519 est attribué à Remy Faesch architecte de la collégiale et porte sa marque de tacheron. Le bâtiment s'appuie sur le mur d'enceinte Nord de la ville longeant la Thur et est contiguë à la porte du Kattenbach (démolie au début du XIXe siècle). Jusqu'au XIXe siècle, l'édifice abrite un marché hebdomadaire, puis devient salle de danse, salle de spectacle. Presque entièrement démoli durant la Première Guerre mondiale, restauré à l'identique, à nouveau sévèrement touché par des obus durant la Deuxième Guerre mondiale. Après restauration, le musée y est installé et inauguré en 1947.",68
Musée de la société d’histoire “ les amis de thann ”,Thann,Haut-Rhin,47.814087874,24 rue Saint-Thiébaut,7.094668866,Musée,"Ancienne halle aux blés (MH 4/3/1920) ; l'édifice construit en 1519 est attribué à Remy Faesch architecte de la collégiale et porte sa marque de tacheron. Le bâtiment s'appuie sur le mur d'enceinte Nord de la ville longeant la Thur et est contiguë à la porte du Kattenbach (démolie au début du XIXe siècle). Jusqu'au XIXe siècle, l'édifice abrite un marché hebdomadaire, puis devient salle de danse, salle de spectacle. Presque entièrement démoli durant la Première Guerre mondiale, restauré à l'identique, à nouveau sévèrement touché par des obus durant la Deuxième Guerre mondiale. Après restauration, le musée y est installé et inauguré en 1947.",68
Musée des arts décoratifs et du design,Bordeaux,Gironde,44.857621613,39 rue Bouffard,-0.5733793060000001,Musée,"Le fastueux archevêque, prince de Rohan, ayant obtenu par lettre patente, enregistrée par le parlement de Bordeaux, l'autorisation du roi de vendre une large partie des terrains de l'archevêché pour subvenir aux frais de la construction du palais Rohan (l'actuelle mairie), Pierre de Raymond de Lalande, chevalier, marquis de Castelmoron et baron de Vertheuil, achète en 1775 un terrain faisant partie de l'ancien apanage des archevêques de Bordeaux, afin d'y faire construire une grande maison. Pierre de Raymond de Lalande est un riche représentant de la noblesse de robe de la ville. Conseiller au Parlement de Bordeaux, il possède également de vastes plantations de café et de canne à sucre à Saint-Domingue. Pour une demeure qu'il souhaite élégante et confortable, il fait appel à l'architecte Etienne Laclotte (1728-1811), figure dominante d'une dynastie de maîtres-architectes et entrepreneurs bordelais particulièrement actifs. Construit entre cour et jardin, l'hôtel de Lalande est achevé en 1779 et immédiatement considéré par le ""Guide de Bordeaux "" de 1785 comme l’un des plus intéressants et dignes d'être vus.",33
CAPC-musée d'Art Contemporain,Bordeaux,Gironde,44.857621613,7 rue Ferrère,-0.5733793060000001,Musée,"Depuis 1973, quand est organisée pour la première fois à Bordeaux une exposition d’art contemporain, intitulée « Regarder ailleurs », à aujourd’hui, le CAPC a connu une évolution importante. Devenu en 1983 le Musée d’art contemporain de Bordeaux, disposant à partir de 1990 des espaces réhabilités d'un ancien entrepôt de denrées coloniales (Entrepôt Lainé), sa mission reste de faire connaître l’art d’aujourd’hui et de familiariser son public avec les formes changeantes de l’actualité artistique.",33
Musée des beaux-arts,Bordeaux,Gironde,44.857621613,20 cours d'Albret,-0.5733793060000001,Musée,Le bâtiment a été construit de 1875 à 1881 par Charles Burguet dans un souci d'harmonisation avec le palais Rohan construit en 1783.,33
Musée goupil,Bordeaux,Gironde,44.857621613,20 cours Pasteur,-0.5733793060000001,Musée,0,33
Musée d'aquitaine,Bordeaux,Gironde,44.857621613,20 cours Pasteur,-0.5733793060000001,Musée,Ancienne Faculté des Sciences et des Lettres de Bordeaux.,33
Muséum d'histoire naturelle,Bordeaux,Gironde,44.857621613,5 place Bardineau,-0.5733793060000001,Musée,"Hôtel particulier édifié par Richard François Bonfin, architecte de la Ville, pour Nicolas de Lisleferme (1737-1821), avocat au parlement de Bordeaux, jurisconsulte, poète et amis des arts, dont le nom est resté au bâtiment. C'est le 6 mars 1778 que les jurats réunis en conseil, doivent délibérer sur la demande de deux des plus puissants notables de la ville : Jean Valleton de Boissière et son gendre Nicolas de Lisleferme, demande d'autorisation ""de faire bâtir une ou plusieurs maisons suivant la décoration dont ils ont produit le plan, entre la salle appelée Bardineau et le Jardin public"", alors Jardin royal, conçu et réalisé par Tourny entre 1743 et 1756. L'hôtel fut achevé, semble-t-il, en 1781 et décoré aussitôt. Les boiseries du salon ovale, représentant les quatre saisons sont attribuées au sculpteur Cabirol. L'édifice avait été conçu comme un hôtel double pour le beau-père et le gendre, de part et d'autre de l'escalier central. Celui-ci est aujourd'hui déplacé côté sud. L'hôtel Calvet, siège des Sociétés savantes, faisant le pendant à l'hôtel de Lisleferme, fut édifié plus tard, en 1851, réalisant le complément côté sud de l'arrondi de la place Bardineau, entre le Jardin public et la rue Duplessy.  La rénovation des années 2010 a été réalisée par le groupement Basalt Architecture, Die Werft Muséographie, Oteis et Impédance. Elle met en valeur les éléments significatifs de l’édifice tout en introduisant des technologies innovantes, permettant à la fois l’immersion et les interactions.",33
Centre national jean moulin,Bordeaux,Gironde,44.857621613,48 rue Vital Carles,-0.5733793060000001,Musée,"Installé dans les locaux de l'ancienne Caisse d'Epargne de Bordeaux, immeuble édifié au milieu du XIXe siècle",33
Musée de la voiture à cheval - au temps des calèches,Bourg,Gironde,45.043228388,place du district,-0.610155039,Musée,"L’emplacement a connu successivement la villa gallo-romaine des Pontii, un château médiéval, une citadelle aménagée à la fin du XVIe siècle et une chartreuse, appelée « Château de la Citadelle ». La citadelle a tant marqué la population et l’histoire qu’aujourd’hui encore, et même après sa destruction en 1664, les Bourquais appellent « Château de la Citadelle », la chartreuse qui lui a succédé en 1723. Le « Château » connaît une vie sans histoire passant entre les mains de nobles familles et même d’un archevêque et ce  jusqu’en 1940, mais, sous  l’Occupation, les Allemands le réquisitionnent. Ils incendient le bâtiment lors de la Débâcle, en août 1944. La ville reconstruit la chartreuse en 1963, en ne conservant que les murs extérieurs. Ses jardins à la française et sa terrasse surplombant la Dordogne, lui confèrent un caractère qui fait la fierté des Bourquais. Le public peut emprunter le souterrain cavalier du XVIe siècle, l'un des derniers vestiges d'une des plus stratégiques forteresses de Gironde. Le souterrain dégagé sur sa troisième rampe d'accès surprend le visiteur non averti qui découvre à 12m sous terre les cuves à pétrole construites peu avant la seconde guerre mondiale et qui seront utilisées puis détruites par les allemands. Depuis 1999, les salles des gardes de la Citadelle du XVIe siècle sont ouvertes au public.",33
Musée de la voiture à cheval - au temps des calèches,Bourg,Gironde,45.066645924,place du district,-0.594226247,Musée,"L’emplacement a connu successivement la villa gallo-romaine des Pontii, un château médiéval, une citadelle aménagée à la fin du XVIe siècle et une chartreuse, appelée « Château de la Citadelle ». La citadelle a tant marqué la population et l’histoire qu’aujourd’hui encore, et même après sa destruction en 1664, les Bourquais appellent « Château de la Citadelle », la chartreuse qui lui a succédé en 1723. Le « Château » connaît une vie sans histoire passant entre les mains de nobles familles et même d’un archevêque et ce  jusqu’en 1940, mais, sous  l’Occupation, les Allemands le réquisitionnent. Ils incendient le bâtiment lors de la Débâcle, en août 1944. La ville reconstruit la chartreuse en 1963, en ne conservant que les murs extérieurs. Ses jardins à la française et sa terrasse surplombant la Dordogne, lui confèrent un caractère qui fait la fierté des Bourquais. Le public peut emprunter le souterrain cavalier du XVIe siècle, l'un des derniers vestiges d'une des plus stratégiques forteresses de Gironde. Le souterrain dégagé sur sa troisième rampe d'accès surprend le visiteur non averti qui découvre à 12m sous terre les cuves à pétrole construites peu avant la seconde guerre mondiale et qui seront utilisées puis détruites par les allemands. Depuis 1999, les salles des gardes de la Citadelle du XVIe siècle sont ouvertes au public.",33
Musée de la voiture à cheval - au temps des calèches,Bourg,Gironde,45.06435568,place du district,-0.62946199,Musée,"L’emplacement a connu successivement la villa gallo-romaine des Pontii, un château médiéval, une citadelle aménagée à la fin du XVIe siècle et une chartreuse, appelée « Château de la Citadelle ». La citadelle a tant marqué la population et l’histoire qu’aujourd’hui encore, et même après sa destruction en 1664, les Bourquais appellent « Château de la Citadelle », la chartreuse qui lui a succédé en 1723. Le « Château » connaît une vie sans histoire passant entre les mains de nobles familles et même d’un archevêque et ce  jusqu’en 1940, mais, sous  l’Occupation, les Allemands le réquisitionnent. Ils incendient le bâtiment lors de la Débâcle, en août 1944. La ville reconstruit la chartreuse en 1963, en ne conservant que les murs extérieurs. Ses jardins à la française et sa terrasse surplombant la Dordogne, lui confèrent un caractère qui fait la fierté des Bourquais. Le public peut emprunter le souterrain cavalier du XVIe siècle, l'un des derniers vestiges d'une des plus stratégiques forteresses de Gironde. Le souterrain dégagé sur sa troisième rampe d'accès surprend le visiteur non averti qui découvre à 12m sous terre les cuves à pétrole construites peu avant la seconde guerre mondiale et qui seront utilisées puis détruites par les allemands. Depuis 1999, les salles des gardes de la Citadelle du XVIe siècle sont ouvertes au public.",33
Musée de la voiture à cheval - au temps des calèches,Bourg,Gironde,45.071072559,place du district,-0.571241239,Musée,"L’emplacement a connu successivement la villa gallo-romaine des Pontii, un château médiéval, une citadelle aménagée à la fin du XVIe siècle et une chartreuse, appelée « Château de la Citadelle ». La citadelle a tant marqué la population et l’histoire qu’aujourd’hui encore, et même après sa destruction en 1664, les Bourquais appellent « Château de la Citadelle », la chartreuse qui lui a succédé en 1723. Le « Château » connaît une vie sans histoire passant entre les mains de nobles familles et même d’un archevêque et ce  jusqu’en 1940, mais, sous  l’Occupation, les Allemands le réquisitionnent. Ils incendient le bâtiment lors de la Débâcle, en août 1944. La ville reconstruit la chartreuse en 1963, en ne conservant que les murs extérieurs. Ses jardins à la française et sa terrasse surplombant la Dordogne, lui confèrent un caractère qui fait la fierté des Bourquais. Le public peut emprunter le souterrain cavalier du XVIe siècle, l'un des derniers vestiges d'une des plus stratégiques forteresses de Gironde. Le souterrain dégagé sur sa troisième rampe d'accès surprend le visiteur non averti qui découvre à 12m sous terre les cuves à pétrole construites peu avant la seconde guerre mondiale et qui seront utilisées puis détruites par les allemands. Depuis 1999, les salles des gardes de la Citadelle du XVIe siècle sont ouvertes au public.",33
Musée de la voiture à cheval - au temps des calèches,Bourg,Gironde,45.081365843,place du district,-0.640159665,Musée,"L’emplacement a connu successivement la villa gallo-romaine des Pontii, un château médiéval, une citadelle aménagée à la fin du XVIe siècle et une chartreuse, appelée « Château de la Citadelle ». La citadelle a tant marqué la population et l’histoire qu’aujourd’hui encore, et même après sa destruction en 1664, les Bourquais appellent « Château de la Citadelle », la chartreuse qui lui a succédé en 1723. Le « Château » connaît une vie sans histoire passant entre les mains de nobles familles et même d’un archevêque et ce  jusqu’en 1940, mais, sous  l’Occupation, les Allemands le réquisitionnent. Ils incendient le bâtiment lors de la Débâcle, en août 1944. La ville reconstruit la chartreuse en 1963, en ne conservant que les murs extérieurs. Ses jardins à la française et sa terrasse surplombant la Dordogne, lui confèrent un caractère qui fait la fierté des Bourquais. Le public peut emprunter le souterrain cavalier du XVIe siècle, l'un des derniers vestiges d'une des plus stratégiques forteresses de Gironde. Le souterrain dégagé sur sa troisième rampe d'accès surprend le visiteur non averti qui découvre à 12m sous terre les cuves à pétrole construites peu avant la seconde guerre mondiale et qui seront utilisées puis détruites par les allemands. Depuis 1999, les salles des gardes de la Citadelle du XVIe siècle sont ouvertes au public.",33
Musée de la voiture à cheval - au temps des calèches,Bourg,Gironde,45.040056169,place du district,-0.547355624,Musée,"L’emplacement a connu successivement la villa gallo-romaine des Pontii, un château médiéval, une citadelle aménagée à la fin du XVIe siècle et une chartreuse, appelée « Château de la Citadelle ». La citadelle a tant marqué la population et l’histoire qu’aujourd’hui encore, et même après sa destruction en 1664, les Bourquais appellent « Château de la Citadelle », la chartreuse qui lui a succédé en 1723. Le « Château » connaît une vie sans histoire passant entre les mains de nobles familles et même d’un archevêque et ce  jusqu’en 1940, mais, sous  l’Occupation, les Allemands le réquisitionnent. Ils incendient le bâtiment lors de la Débâcle, en août 1944. La ville reconstruit la chartreuse en 1963, en ne conservant que les murs extérieurs. Ses jardins à la française et sa terrasse surplombant la Dordogne, lui confèrent un caractère qui fait la fierté des Bourquais. Le public peut emprunter le souterrain cavalier du XVIe siècle, l'un des derniers vestiges d'une des plus stratégiques forteresses de Gironde. Le souterrain dégagé sur sa troisième rampe d'accès surprend le visiteur non averti qui découvre à 12m sous terre les cuves à pétrole construites peu avant la seconde guerre mondiale et qui seront utilisées puis détruites par les allemands. Depuis 1999, les salles des gardes de la Citadelle du XVIe siècle sont ouvertes au public.",33
